name,article_quality,country,Population (millions),region,revision_id
Fernando Ospina Hernández,Stub,Colombia,49.1,SOUTH AMERICA,1099438511
Enrique Parejo González,Stub,Colombia,49.1,SOUTH AMERICA,1102081415
Carlos Pizarro Leongómez,C,Colombia,49.1,SOUTH AMERICA,1110236454
Daniel Quintero,C,Colombia,49.1,SOUTH AMERICA,1097150360
Juan Camilo Quintero,Stub,Colombia,49.1,SOUTH AMERICA,1015926064
Manuel María Ramírez Fortoul,Start,Colombia,49.1,SOUTH AMERICA,1009609097
Juan José Reyes-Patria Escobar,C,Colombia,49.1,SOUTH AMERICA,1110346302
Jorge Enrique Robledo,Start,Colombia,49.1,SOUTH AMERICA,1104503680
Ángela Robledo,Start,Colombia,49.1,SOUTH AMERICA,1101671356
Antonio Roldán Betancur,Start,Colombia,49.1,SOUTH AMERICA,1091776306
Gabriel Camargo Salamanca,Start,Colombia,49.1,SOUTH AMERICA,1115402463
Juana de J. Sarmiento,Start,Colombia,49.1,SOUTH AMERICA,1057118875
Yaneth Giha Tovar,Stub,Colombia,49.1,SOUTH AMERICA,1109010810
Eduardo Valencia Ospina,Start,Colombia,49.1,SOUTH AMERICA,1112726542
José María Vergara y Vergara,Start,Colombia,49.1,SOUTH AMERICA,1069225799
Luis Villar Borda,Stub,Colombia,49.1,SOUTH AMERICA,1098170341
Luis Carlos Villegas Echeverri,Stub,Colombia,49.1,SOUTH AMERICA,1039895903
Mouzawar Abdallah,Stub,Comoros,0.8,EASTERN AFRICA,1045629825
Moustadroine Abdou,Stub,Comoros,0.8,EASTERN AFRICA,1112938235
Ibrahim Aboubacar,Start,Comoros,0.8,EASTERN AFRICA,1104075788
Mohamed Ahmed-Chamanga,Stub,Comoros,0.8,EASTERN AFRICA,962865723
Saïd Ibrahim Ben Ali,Start,Comoros,0.8,EASTERN AFRICA,1051416555
Mohamed Bacar,C,Comoros,0.8,EASTERN AFRICA,1045488214
Chamina Ben Mohamed,Stub,Comoros,0.8,EASTERN AFRICA,1091671184
Saïd Mohamed Cheikh,Start,Comoros,0.8,EASTERN AFRICA,1036446434
Mohamed Dahalani,Stub,Comoros,0.8,EASTERN AFRICA,1070905174
Dawiat Mohamed,Stub,Comoros,0.8,EASTERN AFRICA,1112068629
Ahmed Ben Said Djaffar,Stub,Comoros,0.8,EASTERN AFRICA,1103330010
Abdou Soulé Elbak,Stub,Comoros,0.8,EASTERN AFRICA,1039771007
Fahmi Said Ibrahim,Stub,Comoros,0.8,EASTERN AFRICA,936630092
Gaston Feuillard,Stub,Comoros,0.8,EASTERN AFRICA,906903655
Siti Kassim,Start,Comoros,0.8,EASTERN AFRICA,1112069104
Said Ali Kemal,Start,Comoros,0.8,EASTERN AFRICA,1054672013
Sittou Raghadat Mohamed,Start,Comoros,0.8,EASTERN AFRICA,1069963767
Djaffar Ahmed Said,Stub,Comoros,0.8,EASTERN AFRICA,1112420866
Abdallah Said Sarouma,Stub,Comoros,0.8,EASTERN AFRICA,1043132737
Moussa Toybou,Stub,Comoros,0.8,EASTERN AFRICA,790006774
Léon Angor,Start,Congo,6.0,MIDDLE AFRICA,1077197673
Joseph Badiabio,Start,Congo,6.0,MIDDLE AFRICA,1034243441
Frédéric Bintsamou,Start,Congo,6.0,MIDDLE AFRICA,1058667713
Jean-Jacques Bouya,C,Congo,6.0,MIDDLE AFRICA,1105758730
Anatole Collinet Makosso,Start,Congo,6.0,MIDDLE AFRICA,1103554666
Edgard Diafouka-Bambela,Start,Congo,6.0,MIDDLE AFRICA,1106259287
Fidèle Dimou,Start,Congo,6.0,MIDDLE AFRICA,1106164994
Gabriel Entcha-Ebia,Start,Congo,6.0,MIDDLE AFRICA,1106165202
Gabriel Valère Eteka Yemet,Start,Congo,6.0,MIDDLE AFRICA,1099409330
Albert Fourvelle,Stub,Congo,6.0,MIDDLE AFRICA,826516065
Pascal Gamassa,C,Congo,6.0,MIDDLE AFRICA,1058791873
Pierre Goura,Start,Congo,6.0,MIDDLE AFRICA,1093895340
Gustave Aba-Gandzion,Stub,Congo,6.0,MIDDLE AFRICA,1109342095
Joseph Hondjuila Miokono,Start,Congo,6.0,MIDDLE AFRICA,1110821843
André Kerhervé,Stub,Congo,6.0,MIDDLE AFRICA,938502932
Pierre Mabiala,C,Congo,6.0,MIDDLE AFRICA,1103554982
Alice Mahoungou,Stub,Congo,6.0,MIDDLE AFRICA,1045092171
Paulin Makaya,C,Congo,6.0,MIDDLE AFRICA,1112682469
Jean-Pierre Makouta-Mboukou,C,Congo,6.0,MIDDLE AFRICA,1043693914
Jean Malonga,Stub,Congo,6.0,MIDDLE AFRICA,1079975770
André Matsoua,Start,Congo,6.0,MIDDLE AFRICA,1112277858
Ferdinand Mbahou,Start,Congo,6.0,MIDDLE AFRICA,1016976234
Justin Mikolo-Kinzonzi,Start,Congo,6.0,MIDDLE AFRICA,1110228735
Bonaventure Mizidy,Stub,Congo,6.0,MIDDLE AFRICA,976591922
Émile Mokoko Wongolo,Start,Congo,6.0,MIDDLE AFRICA,1106513766
Jean-Marie Mokoko,C,Congo,6.0,MIDDLE AFRICA,1084934250
René-Dambert Ndouane,C,Congo,6.0,MIDDLE AFRICA,934383492
Jean-Dominique Okemba,C,Congo,6.0,MIDDLE AFRICA,1080590362
Denis-Christel Sassou Nguesso,C,Congo,6.0,MIDDLE AFRICA,1112420082
Arlette Soudan-Nonault,Start,Congo,6.0,MIDDLE AFRICA,1112681568
Jean Félix Demba Telo,Stub,Congo,6.0,MIDDLE AFRICA,1106155664
Abel Thauley-Ganga,Stub,Congo,6.0,MIDDLE AFRICA,1108165600
Georges Yhambot,Stub,Congo,6.0,MIDDLE AFRICA,1109906450
Jean Andeka,Stub,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1053665857
Daniel Aselo Okito,Stub,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1100883853
Bertrand Bisimwa,Start,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1053663824
Adam Bombolé,Stub,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1104298921
Célestin Cibalonza Byaterana,Stub,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1053664162
Martin Parfait Aimé Coussoud-Mavoungou,Start,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1097239808
Emmanuel Dungia,C,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1060647113
Ferdinand Essandja,Stub,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,995332258
Lugi Gizenga,Start,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1107018797
Clovis Kabongo Malemba,Stub,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1053664088
Odilon Kafitwe wa pa Bowa,Stub,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1063619600
François Nicéphore Kakese,Stub,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1053664863
Kalenga Riziki Lwango II,Start,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1054264870
Jean Collins Musonda Kalusambo,Stub,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1053665874
Norman Kamosi,Stub,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1066002475
Oscar Kashala,Start,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1087269353
Banyingela Kasonga,Start,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1112278142
Pierre Honoré Kazadi Lukonda Ngube-Ngube,Stub,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1002487446
Jacques Kazadi,Start,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1102558299
Léon Kengo wa Dondo,C,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1084896531
Robert Kidiaba,Start,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1105743947
Seth Kikuni,Stub,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1001659466
Jean-Pierre Lola Kisanga,Stub,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1108329438
Delphin Kyubwa,Stub,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1053664236
Gabriel Kyungu wa Kumwanza,Start,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1099410445
Eric Lenge,Start,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1053664625
Faustin Luanga,C,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1086274369
Guy-Patrice Lumumba,Stub,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1086692776
Sultani Makenga,Start,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1097897658
Angèle Makombo,Stub,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1081392396
Christian Malanga,C,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1106277637
Franck Mwe di Malila,C,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1053664857
Anne Mbusu,Start,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1101655545
Munga Mibindo,Stub,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1058408130
Emile Mota,Start,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1106209048
Josué Alex Mukendi,Stub,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1053666052
Daniel Mukoko Samba,Start,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1106989449
Paul-Joseph Mukungubila,C,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1105617422
Medard Mulangala,C,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1101726096
Didier Mumengi,C,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1074734394
Kasongo Munganga,C,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1105966047
Jean-Claude Kazembe Musonda,Stub,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1098805559
Jules Mutebusi,Start,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1092041837
Laurent Nkunda,C,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1082692191
Victor Promontorio,Start,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1087110784
Jean-Marie Runiga,Start,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1053665820
Alain Daniel Shekomba,Stub,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1104802428
Koloso Sumaili,Stub,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1053666295
Noël K. Tshiani Muadiamvita,C,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1108163676
Emery Wafwana,Start,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1092371503
Emmanuel Weyi,Start,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA,1114586215
Florentino Alfaro Zamora,Stub,Costa Rica,5.2,CENTRAL AMERICA,956286846
Alejandro Alvarado García,Stub,Costa Rica,5.2,CENTRAL AMERICA,1003975565
Antonio Saldaña,Start,Costa Rica,5.2,CENTRAL AMERICA,1093440482
Armando Aráuz Aguilar,Stub,Costa Rica,5.2,CENTRAL AMERICA,1096079605
Birche,Stub,Costa Rica,5.2,CENTRAL AMERICA,953393149
Tranquilino de Bonilla y Herdocia,Stub,Costa Rica,5.2,CENTRAL AMERICA,1076002437
Juan José de Bonilla y Herdocia,Stub,Costa Rica,5.2,CENTRAL AMERICA,956293523
Miguel de Bonilla y Laya-Bolívar,Start,Costa Rica,5.2,CENTRAL AMERICA,1049728557
Stephan Brunner,Stub,Costa Rica,5.2,CENTRAL AMERICA,1103928769
Florencio del Castillo,Start,Costa Rica,5.2,CENTRAL AMERICA,1069435039
Paola Vega Castillo,Stub,Costa Rica,5.2,CENTRAL AMERICA,1107984404
Ramón Castro y Ramírez,Stub,Costa Rica,5.2,CENTRAL AMERICA,956293548
Ricardo Castro Beeche,Stub,Costa Rica,5.2,CENTRAL AMERICA,1099192652
Teodoro Willink Castro,Stub,Costa Rica,5.2,CENTRAL AMERICA,1108137810
José Joaquín Chaverri Sievert,Stub,Costa Rica,5.2,CENTRAL AMERICA,956297870
José Miguel Corrales Bolaños,Stub,Costa Rica,5.2,CENTRAL AMERICA,1106097216
Correque,Start,Costa Rica,5.2,CENTRAL AMERICA,1060409498
Aquileo J. Echeverría,Start,Costa Rica,5.2,CENTRAL AMERICA,1077703728
El Guarco,Start,Costa Rica,5.2,CENTRAL AMERICA,982203872
Narciso Esquivel y Salazar,Stub,Costa Rica,5.2,CENTRAL AMERICA,956293456
Alberto Fait Lizano,Stub,Costa Rica,5.2,CENTRAL AMERICA,1095090935
Gerardo Gómez Ramírez,Stub,Costa Rica,5.2,CENTRAL AMERICA,942924505
Joaquín Gutiérrez,C,Costa Rica,5.2,CENTRAL AMERICA,1054520061
Gerardo Guzmán Quirós,Stub,Costa Rica,5.2,CENTRAL AMERICA,956298558
Joaquín de Iglesias Vidamartel,Stub,Costa Rica,5.2,CENTRAL AMERICA,956293531
Bernal Jiménez Monge,Stub,Costa Rica,5.2,CENTRAL AMERICA,1099703699
Ramón Jiménez y Robredo,Stub,Costa Rica,5.2,CENTRAL AMERICA,956297739
King Garabito,Start,Costa Rica,5.2,CENTRAL AMERICA,953412068
Pedro María León-Páez y Brown,Stub,Costa Rica,5.2,CENTRAL AMERICA,1060701173
Óscar López (politician),Stub,Costa Rica,5.2,CENTRAL AMERICA,1108071893
Juan de los Santos Madriz y Cervantes,Stub,Costa Rica,5.2,CENTRAL AMERICA,979296974
Marvin Calvo Montoya,Stub,Costa Rica,5.2,CENTRAL AMERICA,1112206196
Félix Arcadio Montero Monge,Stub,Costa Rica,5.2,CENTRAL AMERICA,1097535044
Sonia Marta Mora Escalante,Stub,Costa Rica,5.2,CENTRAL AMERICA,1082026885
José Joaquín Mora Porras,Stub,Costa Rica,5.2,CENTRAL AMERICA,1066725232
Mary Munive,Stub,Costa Rica,5.2,CENTRAL AMERICA,1103929222
Rafael Moya Murillo,Stub,Costa Rica,5.2,CENTRAL AMERICA,956297821
María Teresa Obregón Zamora,C,Costa Rica,5.2,CENTRAL AMERICA,1062414934
Juan de Obregón y Espinosa,Start,Costa Rica,5.2,CENTRAL AMERICA,1111778447
Rodrigo Oreamuno Blanco,Stub,Costa Rica,5.2,CENTRAL AMERICA,1090060729
Joaquín de Oreamuno,GA,Costa Rica,5.2,CENTRAL AMERICA,1096820977
Rafael Francisco Osejo,Start,Costa Rica,5.2,CENTRAL AMERICA,1034464885
Pablo Presbere,C,Costa Rica,5.2,CENTRAL AMERICA,1094432381
Eugenio Padilla Bonilla,Stub,Costa Rica,5.2,CENTRAL AMERICA,994446675
Manuel María de Peralta y Alfaro,Start,Costa Rica,5.2,CENTRAL AMERICA,1099780917
José María de Peralta,Start,Costa Rica,5.2,CENTRAL AMERICA,1099735450
Manuel María de Peralta y López del Corral,Stub,Costa Rica,5.2,CENTRAL AMERICA,1076002485
Cipriano Pérez y Arias,Stub,Costa Rica,5.2,CENTRAL AMERICA,1079012012
Eusebio Prieto y Ruiz,Stub,Costa Rica,5.2,CENTRAL AMERICA,956293601
Carmen Quesada Santamaría,Stub,Costa Rica,5.2,CENTRAL AMERICA,989893885
José Pablo Quirós Quirós,Stub,Costa Rica,5.2,CENTRAL AMERICA,1068141997
Gregorio José Ramírez,Start,Costa Rica,5.2,CENTRAL AMERICA,1108030896
Rafael Ramírez Hidalgo,Stub,Costa Rica,5.2,CENTRAL AMERICA,1003975880
Carlos Ricardo Benavides Jiménez,Stub,Costa Rica,5.2,CENTRAL AMERICA,1101826814
Santiago Mayas,Start,Costa Rica,5.2,CENTRAL AMERICA,1091891616
Siarke,Stub,Costa Rica,5.2,CENTRAL AMERICA,1040860121
Tomás Enrique Soley Soler,Stub,Costa Rica,5.2,CENTRAL AMERICA,956286746
José María Soto Alfaro,Start,Costa Rica,5.2,CENTRAL AMERICA,1022937864
Ricardo Toledo Carranza,Stub,Costa Rica,5.2,CENTRAL AMERICA,1074320861
Nazario Toledo,Stub,Costa Rica,5.2,CENTRAL AMERICA,956293527
Marco Vinicio Vargas Pereira,Stub,Costa Rica,5.2,CENTRAL AMERICA,956297827
Santos Velázquez y Tinoco,Stub,Costa Rica,5.2,CENTRAL AMERICA,956293472
William Forbes (Talamancan king),Stub,Costa Rica,5.2,CENTRAL AMERICA,953571529
Jean-Jacques Béchio,Stub,Cote d'Ivoire,28.2,WESTERN AFRICA,1097445644
Kandia Camara,Start,Cote d'Ivoire,28.2,WESTERN AFRICA,1103563722
Charles Koffi Diby,Stub,Cote d'Ivoire,28.2,WESTERN AFRICA,1108506945
Étienne Djaument,Stub,Cote d'Ivoire,28.2,WESTERN AFRICA,1102789374
Loubo Augustin Djessou,Stub,Cote d'Ivoire,28.2,WESTERN AFRICA,1055941458
Laurent Dona Fologo,Stub,Cote d'Ivoire,28.2,WESTERN AFRICA,1114825081
Michel Gueu,C,Cote d'Ivoire,28.2,WESTERN AFRICA,1107654367
Marcel Zadi Kessy,Start,Cote d'Ivoire,28.2,WESTERN AFRICA,1101937624
Kaba Nialé,Start,Cote d'Ivoire,28.2,WESTERN AFRICA,1096406056
Sékou Sanogo,Stub,Cote d'Ivoire,28.2,WESTERN AFRICA,994546487
Sidi Tiémoko Touré,C,Cote d'Ivoire,28.2,WESTERN AFRICA,1091776866
Shqiprim Arifi,Start,Serbia,6.8,SOUTHERN EUROPE,1082363143
Shqiprim Arifi,Start,Germany,83.3,WESTERN EUROPE,1082363143
Stjepan Mitrov Ljubiša,C,Serbia,6.8,SOUTHERN EUROPE,1099266672
Stjepan Mitrov Ljubiša,C,Montenegro,0.6,SOUTHERN EUROPE,1099266672
Vladimir Pavićević,Start,Serbia,6.8,SOUTHERN EUROPE,1114141220
Vladimir Pavićević,Start,Montenegro,0.6,SOUTHERN EUROPE,1114141220
Lazar Tomanović,Stub,Serbia,6.8,SOUTHERN EUROPE,1006895064
Lazar Tomanović,Stub,Montenegro,0.6,SOUTHERN EUROPE,1006895064
Branislav Andjelić,C,Serbia,6.8,SOUTHERN EUROPE,1112602637
Vasilije Antonić,Stub,Serbia,6.8,SOUTHERN EUROPE,1046397354
Sava Bjelanović,Start,Serbia,6.8,SOUTHERN EUROPE,1081128278
Radmilo Bogdanović,C,Serbia,6.8,SOUTHERN EUROPE,1099253389
Milenko Bojanić,Stub,Serbia,6.8,SOUTHERN EUROPE,1087862924
Miloš Bojović (born 1938),Start,Serbia,6.8,SOUTHERN EUROPE,1115089134
Stojan Bošković,C,Serbia,6.8,SOUTHERN EUROPE,1086699221
Dragoslav Ćirković,Stub,Serbia,6.8,SOUTHERN EUROPE,1067963386
Jovan Ćirković,Start,Serbia,6.8,SOUTHERN EUROPE,1059400282
Dobrica Ćosić,C,Serbia,6.8,SOUTHERN EUROPE,1112008531
Branislav Crnčević,Start,Serbia,6.8,SOUTHERN EUROPE,1106879636
Dimitrije Davidović,C,Serbia,6.8,SOUTHERN EUROPE,1087660110
Jovan Dejanović (politician),Stub,Serbia,6.8,SOUTHERN EUROPE,1108928519
Stojimir Dobrosavljević,Stub,Serbia,6.8,SOUTHERN EUROPE,948320646
Petar Dobrović,Start,Serbia,6.8,SOUTHERN EUROPE,1089075335
Đura Dokić,Start,Serbia,6.8,SOUTHERN EUROPE,1070594815
Panta Draškić,Start,Serbia,6.8,SOUTHERN EUROPE,1064162273
Milorad Drašković,Start,Serbia,6.8,SOUTHERN EUROPE,1092900587
Jovan Dučić,C,Serbia,6.8,SOUTHERN EUROPE,1082211776
Milica Đurđević Stamenkovski,Start,Serbia,6.8,SOUTHERN EUROPE,1113717164
Željko Fajfrić,Stub,Serbia,6.8,SOUTHERN EUROPE,1099453530
Jevrem Grujić,C,Serbia,6.8,SOUTHERN EUROPE,1080713581
Branislav Ikonić,Stub,Serbia,6.8,SOUTHERN EUROPE,1098336710
Jovan Ilić,Start,Serbia,6.8,SOUTHERN EUROPE,1113205322
Vlada Ilić,GA,Serbia,6.8,SOUTHERN EUROPE,1078683933
Trivo Inđić,Start,Serbia,6.8,SOUTHERN EUROPE,1113389874
Antonije Isaković,Stub,Serbia,6.8,SOUTHERN EUROPE,1057235218
Golub Janić,Start,Serbia,6.8,SOUTHERN EUROPE,1083111280
Đurica Jojkić,Stub,Serbia,6.8,SOUTHERN EUROPE,1059798583
Dragić Joksimović,Stub,Serbia,6.8,SOUTHERN EUROPE,1100853216
Dragutin Jovanović-Lune,Start,Serbia,6.8,SOUTHERN EUROPE,1079710510
Dragan Jovanović (Yugoslav politician),Stub,Serbia,6.8,SOUTHERN EUROPE,1110036654
Ljubomir Jovanović,Start,Serbia,6.8,SOUTHERN EUROPE,1087632901
Stevan Knićanin,C,Serbia,6.8,SOUTHERN EUROPE,1102396011
Milan Komnenić,Start,Serbia,6.8,SOUTHERN EUROPE,1070857261
Josif Kostić,Stub,Serbia,6.8,SOUTHERN EUROPE,1083961566
Drago Kovačević,Start,Serbia,6.8,SOUTHERN EUROPE,1106827460
Milan Kovačević,Start,Serbia,6.8,SOUTHERN EUROPE,1106995814
Bogoljub Kujundžić,Start,Serbia,6.8,SOUTHERN EUROPE,1004921811
Ognjen Kuzmanović,Stub,Serbia,6.8,SOUTHERN EUROPE,1012902271
Panta Lunjevica,Stub,Serbia,6.8,SOUTHERN EUROPE,1021098036
Čedomir Marjanović,Stub,Serbia,6.8,SOUTHERN EUROPE,1040820548
Svetozar Marković,C,Serbia,6.8,SOUTHERN EUROPE,1074947381
Dobrica Matković,Stub,Serbia,6.8,SOUTHERN EUROPE,1004905451
Branko Mikašinović (politician),Stub,Serbia,6.8,SOUTHERN EUROPE,1030919277
Miroslava Milenović,Start,Serbia,6.8,SOUTHERN EUROPE,1108423117
Stevan Milosavljević,Start,Serbia,6.8,SOUTHERN EUROPE,1072287796
Jevrem Nenadović,Start,Serbia,6.8,SOUTHERN EUROPE,1086133404
Radovan Ničić,Stub,Serbia,6.8,SOUTHERN EUROPE,1099986846
Đorđe M. Pavlović,Stub,Serbia,6.8,SOUTHERN EUROPE,1057492147
Medo Pucić,C,Serbia,6.8,SOUTHERN EUROPE,1081085155
Stanko Radmilović,Start,Serbia,6.8,SOUTHERN EUROPE,1031975915
Zoran Radojičić,Start,Serbia,6.8,SOUTHERN EUROPE,1104115420
Miljko Radonjić,Stub,Serbia,6.8,SOUTHERN EUROPE,1089243958
Miloš Radosavljević (politician),Stub,Serbia,6.8,SOUTHERN EUROPE,1008868122
Žika Rafajlović,Start,Serbia,6.8,SOUTHERN EUROPE,1010417854
Mita Rakić,Start,Serbia,6.8,SOUTHERN EUROPE,1074905694
Dušan Salatić,Stub,Serbia,6.8,SOUTHERN EUROPE,1056918453
Aleksandar Sandić,C,Serbia,6.8,SOUTHERN EUROPE,1086770734
Miloš Savčić,FA,Serbia,6.8,SOUTHERN EUROPE,1090027162
Arsenije Sečujac,Start,Serbia,6.8,SOUTHERN EUROPE,1081133569
Stojan Simić,Start,Serbia,6.8,SOUTHERN EUROPE,1059405629
Milan Smiljanić (priest),Start,Serbia,6.8,SOUTHERN EUROPE,1009635579
Dragi Stamenković,Stub,Serbia,6.8,SOUTHERN EUROPE,1061050680
Jovica Stanišić,GA,Serbia,6.8,SOUTHERN EUROPE,1077489604
Tenka Stefanović,Stub,Serbia,6.8,SOUTHERN EUROPE,1074112381
Dragiša Stojadinović,C,Serbia,6.8,SOUTHERN EUROPE,1099456616
Savo Štrbac,Start,Serbia,6.8,SOUTHERN EUROPE,1099456873
Jovan Subotić,C,Serbia,6.8,SOUTHERN EUROPE,1099456936
Ilija Šumenković,Start,Serbia,6.8,SOUTHERN EUROPE,1109096396
Ranko Tajsić,Start,Serbia,6.8,SOUTHERN EUROPE,1079699589
Teodosije Maričević,Start,Serbia,6.8,SOUTHERN EUROPE,1049200540
Mirko Tepavac,Stub,Serbia,6.8,SOUTHERN EUROPE,990045262
Vasilije Trbić,C,Serbia,6.8,SOUTHERN EUROPE,1105497413
Miloš Trifunović (politician),GA,Serbia,6.8,SOUTHERN EUROPE,1100996406
Miloš Trivunac,Start,Serbia,6.8,SOUTHERN EUROPE,1008868237
Dimitrije Tucović,C,Serbia,6.8,SOUTHERN EUROPE,1062103511
Jovan Valenta,Start,Serbia,6.8,SOUTHERN EUROPE,1079707469
Aleksandar Vasić (politician),Stub,Serbia,6.8,SOUTHERN EUROPE,892673943
Dragan Velikić,Stub,Serbia,6.8,SOUTHERN EUROPE,1061323531
Jovan Veselinov,Stub,Serbia,6.8,SOUTHERN EUROPE,1095927947
Đorđe Vojnović,Stub,Serbia,6.8,SOUTHERN EUROPE,1024357513
Milorad Vučelić,Start,Serbia,6.8,SOUTHERN EUROPE,1114761288
Gavro Vučković Krajišnik,Start,Serbia,6.8,SOUTHERN EUROPE,1107975991
Milija Zdravković,Stub,Serbia,6.8,SOUTHERN EUROPE,1103151078
Dušan Zelenbaba,Start,Serbia,6.8,SOUTHERN EUROPE,1094283630
Nebojša Zelenović,Start,Serbia,6.8,SOUTHERN EUROPE,1099395107
Petar Živković,Start,Serbia,6.8,SOUTHERN EUROPE,1104129672
Usame Zukorlić,Start,Serbia,6.8,SOUTHERN EUROPE,1102194323
Prime Ministers of Cuba,Stub,Cuba,11.1,CARIBBEAN,934437679
President of Cuba,C,Cuba,11.1,CARIBBEAN,1112307334
Ignacio Agramonte,C,Cuba,11.1,CARIBBEAN,1104193887
Sebastian Arcos Bergnes,C,Cuba,11.1,CARIBBEAN,1111442114
Gustavo Arcos,Start,Cuba,11.1,CARIBBEAN,1064128904
Juan de Ayala y Escobar,C,Cuba,11.1,CARIBBEAN,1059201207
Miguel Brugueras,Stub,Cuba,11.1,CARIBBEAN,1094840575
Leopoldo Cancio,Start,Cuba,11.1,CARIBBEAN,1018001652
Demetrio Castillo Duany,Start,Cuba,11.1,CARIBBEAN,1078095226
Vicente Manuel de Céspedes,C,Cuba,11.1,CARIBBEAN,1067145473
Manuel Cidre,Start,Cuba,11.1,CARIBBEAN,1105881632
José María Coppinger,GA,Cuba,11.1,CARIBBEAN,1080005445
Rafael Díaz-Balart,Start,Cuba,11.1,CARIBBEAN,1106639409
Miguel Díaz-Canel,GA,Cuba,11.1,CARIBBEAN,1115075784
Manuel Dorta-Duque,C,Cuba,11.1,CARIBBEAN,1114485837
Carlos Fernández Gondín,Start,Cuba,11.1,CARIBBEAN,1066670419
Orestes Ferrara,C,Cuba,11.1,CARIBBEAN,1070890875
Francisco de Arango y Parreño,Start,Cuba,11.1,CARIBBEAN,1112500039
Juan Carlos García Granda,Stub,Cuba,11.1,CARIBBEAN,1086881012
Reinaldo García Zapata,Stub,Cuba,11.1,CARIBBEAN,1081919816
Aurelio Hevia,Stub,Cuba,11.1,CARIBBEAN,1029493523
Fernando Heydrich,Start,Cuba,11.1,CARIBBEAN,1015959656
Alfredo Hornedo,C,Cuba,11.1,CARIBBEAN,1111245250
Manuel Marrero Cruz,Start,Cuba,11.1,CARIBBEAN,1112820527
Rubén Martínez Puente,Stub,Cuba,11.1,CARIBBEAN,1099829999
Augusto Martínez Sánchez,C,Cuba,11.1,CARIBBEAN,1106597865
Bartolomé Masó,Start,Cuba,11.1,CARIBBEAN,1082014108
Ramón Meza y Suárez Inclán,Start,Cuba,11.1,CARIBBEAN,1090136006
Rafael Montoro,Stub,Cuba,11.1,CARIBBEAN,1107203065
Rafael Montoro,Stub,Spain,47.4,SOUTHERN EUROPE,1107203065
Bartolomé Morales,Start,Cuba,11.1,CARIBBEAN,1104171930
José Núñez de Cáceres,GA,Cuba,11.1,CARIBBEAN,1090327585
Juan Vitalio Acuña Núñez,Stub,Cuba,11.1,CARIBBEAN,1007811203
Enrique Oltuski,Start,Cuba,11.1,CARIBBEAN,1033836396
Frank País,C,Cuba,11.1,CARIBBEAN,1088557022
